circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,units_per_service,service_utilization_ratio,avg_load_per_service,load_efficiency
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,GANDHI NAGAR (EAST),NON-DOMESTIC AND COMMERCIAL,2,158,138.0,36923,412.81,233.68987341772151,0.8734177215189873,2.6127215189873416,89.44308519657955
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,GANDHI NAGAR (NORTH),NON-DOMESTIC AND COMMERCIAL,2,163,147.0,20927,288.0,128.38650306748465,0.901840490797546,1.7668711656441718,72.66319444444444
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,GANDHI NAGAR (WEST),NON-DOMESTIC AND COMMERCIAL,2,284,229.0,61494,668.46,216.5281690140845,0.8063380281690141,2.3537323943661974,91.99353738443587
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,GOLCONDA X ROADS NEW BAKARAM,NON-DOMESTIC AND COMMERCIAL,2,117,88.0,19113,293.6,163.35897435897436,0.7521367521367521,2.50940170940171,65.09877384196184
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,GRC CT SECTION,NON-DOMESTIC AND COMMERCIAL,2,81,62.0,206813,2467.79,2553.246913580247,0.7654320987654321,30.466543209876544,83.80494288411899
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,GRC HV SECTION-52,NON-DOMESTIC AND COMMERCIAL,2,528,399.0,408845,5504.75,774.3276515151515,0.7556818181818182,10.425662878787879,74.27131114037877
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,GULSHAN NAGAR,NON-DOMESTIC AND COMMERCIAL,2,328,316.0,23071,560.69,70.33841463414635,0.9634146341463414,1.7094207317073173,41.14751466942517
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,INDIRA NAGAR - II,NON-DOMESTIC AND COMMERCIAL,2,125,117.0,11025,231.37,88.2,0.936,1.85096,47.65094869689242
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,JAWAHAR NAGAR-SRT-III,NON-DOMESTIC AND COMMERCIAL,2,224,218.0,70354,559.44,314.08035714285717,0.9732142857142857,2.4975,125.75790075790074
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,MAHATMA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,162,127.0,14407,386.19,88.9320987654321,0.7839506172839507,2.383888888888889,37.30547140008804
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,MASJID GALLI,NON-DOMESTIC AND COMMERCIAL,2,56,56.0,5199,77.71,92.83928571428571,1.0,1.3876785714285713,66.90258653969889
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,MOHAMMAD NAGAR,NON-DOMESTIC AND COMMERCIAL,2,341,275.0,41416,740.5,121.45454545454545,0.8064516129032258,2.1715542521994133,55.929777177582714
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,NET METERING,NON-DOMESTIC AND COMMERCIAL,2,6,6.0,13262,129.0,2210.3333333333335,1.0,21.5,102.8062015503876
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,OPP ANDRA CAFE,NON-DOMESTIC AND COMMERCIAL,2,54,46.0,4253,118.5,78.75925925925925,0.8518518518518519,2.1944444444444446,35.89029535864979
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,OPP:SUPREME HOTEL LANE,NON-DOMESTIC AND COMMERCIAL,2,233,232.0,24588,300.43,105.52789699570816,0.9957081545064378,1.2893991416309014,81.84269214126418
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,PADMASHALI COLONY,NON-DOMESTIC AND COMMERCIAL,2,238,220.0,13888,355.83,58.35294117647059,0.9243697478991597,1.4950840336134452,39.02987381614816
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,PADMASHALI-2ND VENTURE,NON-DOMESTIC AND COMMERCIAL,2,126,124.0,15048,223.97,119.42857142857143,0.9841269841269841,1.7775396825396825,67.18756976380766
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,R T C X ROAD & T.P EXCHANGE,NON-DOMESTIC AND COMMERCIAL,2,141,100.0,22255,379.63,157.8368794326241,0.7092198581560284,2.6924113475177305,58.62286963622475
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,RANGA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,122,106.0,6501,196.65,53.28688524590164,0.8688524590163934,1.6118852459016393,33.058733790999234
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,SIDDIQUI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,270,261.0,40343,436.38,149.4185185185185,0.9666666666666667,1.6162222222222222,92.44924148677758
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,SRT JAWAHAR NAGAR  AREA,NON-DOMESTIC AND COMMERCIAL,2,454,311.0,107755,1019.13,237.34581497797356,0.6850220264317181,2.2447797356828194,105.73234032949672
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,SRT-II-JAWAHARNAGAR,NON-DOMESTIC AND COMMERCIAL,2,181,176.0,45682,384.39,252.38674033149172,0.9723756906077348,2.1237016574585637,118.84284190535654
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,TRAFIC SIGNALS,NON-DOMESTIC AND COMMERCIAL,2,13,11.0,704,21.0,54.15384615384615,0.8461538461538461,1.6153846153846154,33.523809523809526
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,TRT JAWAHAR NAGAR AREA,NON-DOMESTIC AND COMMERCIAL,2,146,134.0,35903,369.95,245.91095890410958,0.9178082191780822,2.533904109589041,97.04824976348155
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,VENKATESWARA COLONY,NON-DOMESTIC AND COMMERCIAL,2,23,23.0,1577,24.16,68.56521739130434,1.0,1.0504347826086957,65.27317880794702
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,AIR FORCE JALAVAYU TOWERS,NON-DOMESTIC AND COMMERCIAL,2,38,35.0,4771,123.07,125.55263157894737,0.9210526315789473,3.2386842105263156,38.76655561875356
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,ASHOK NAGAR,NON-DOMESTIC AND COMMERCIAL,2,121,102.0,29858,354.73,246.7603305785124,0.8429752066115702,2.9316528925619836,84.17105967919262
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,BANDA MAISAMMA,NON-DOMESTIC AND COMMERCIAL,2,104,99.0,9060,167.14,87.11538461538461,0.9519230769230769,1.6071153846153845,54.20605480435563
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,BHAGYALAXMI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,115,112.0,18959,209.64,164.8608695652174,0.9739130434782609,1.8229565217391304,90.43598549895059
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,BOMBAY BUILDING LANE,NON-DOMESTIC AND COMMERCIAL,2,121,105.0,14463,286.51,119.52892561983471,0.8677685950413223,2.3678512396694216,50.47991344106663
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,BOSTER PUMP AREA,NON-DOMESTIC AND COMMERCIAL,2,72,48.0,3876,155.92,53.833333333333336,0.6666666666666666,2.1655555555555552,24.85890200102617
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,GANDHI NAGAR (SOUTH),NON-DOMESTIC AND COMMERCIAL,2,203,156.0,44277,440.41,218.11330049261085,0.7684729064039408,2.1695073891625616,100.53586430825821
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,GRC CT SECTION,NON-DOMESTIC AND COMMERCIAL,2,49,44.0,163255,1715.0,3331.734693877551,0.8979591836734694,35.0,95.19241982507289
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,GRC HV SECTION51,NON-DOMESTIC AND COMMERCIAL,2,214,126.0,200028,2684.74,934.7102803738318,0.5887850467289719,12.545514018691588,74.50553871138361
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,INDIRA PARK AREA,NON-DOMESTIC AND COMMERCIAL,2,330,230.0,34706,659.59,105.16969696969697,0.696969696969697,1.998757575757576,52.61753513546294
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,KAVADIGUDA,NON-DOMESTIC AND COMMERCIAL,2,136,124.0,10236,177.06,75.26470588235294,0.9117647058823529,1.3019117647058824,57.81091155540495
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,LIC & DR.AMBEDKAR,NON-DOMESTIC AND COMMERCIAL,2,199,165.0,29355,441.29,147.51256281407035,0.8291457286432161,2.2175376884422113,66.52088195970903
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,MUGGUGUDAM,NON-DOMESTIC AND COMMERCIAL,2,89,70.0,9652,220.87,108.4494382022472,0.7865168539325843,2.481685393258427,43.699913976547286
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,NET METERING,NON-DOMESTIC AND COMMERCIAL,2,11,11.0,4742,119.0,431.09090909090907,1.0,10.818181818181818,39.84873949579832
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,P&T COLONY TALLA BASTHI,NON-DOMESTIC AND COMMERCIAL,2,36,36.0,8952,124.25,248.66666666666666,1.0,3.451388888888889,72.04828973843058
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,PADMASHALI COLONY,NON-DOMESTIC AND COMMERCIAL,2,116,106.0,15681,258.31,135.18103448275863,0.9137931034482759,2.2268103448275864,60.706128295458946
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,MALAKUNTA=9603635309,NON-DOMESTIC AND COMMERCIAL,2,357,269.0,75217,1361.36,210.6918767507003,0.7535014005602241,3.813333333333333,55.25136628077805
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,METHODIST ANJUM-9942550163,NON-DOMESTIC AND COMMERCIAL,2,182,155.0,44662,823.5,245.3956043956044,0.8516483516483516,4.524725274725275,54.23436551305404
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,METRO-GRUHAKAPLA-9603635309,NON-DOMESTIC AND COMMERCIAL,2,374,283.0,87555,1370.25,234.1042780748663,0.7566844919786097,3.6637700534759357,63.89709906951286
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,NETHAJI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,13,11.0,1311,21.0,100.84615384615384,0.8461538461538461,1.6153846153846154,62.42857142857143
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,NETMETER ABIDS,NON-DOMESTIC AND COMMERCIAL,2,14,14.0,31414,457.0,2243.8571428571427,1.0,32.642857142857146,68.73960612691467
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,PATEL NAGAR-9182105952,NON-DOMESTIC AND COMMERCIAL,2,97,77.0,11924,178.0,122.9278350515464,0.7938144329896907,1.8350515463917525,66.98876404494382
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,PATELNAGAR TEMPLE 9603635309,NON-DOMESTIC AND COMMERCIAL,2,37,30.0,19855,147.0,536.6216216216217,0.8108108108108109,3.972972972972973,135.06802721088437
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"PHOONAM APARTEMNT,",NON-DOMESTIC AND COMMERCIAL,2,121,109.0,29790,322.0,246.19834710743802,0.9008264462809917,2.6611570247933884,92.51552795031056
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,PULA RDY-UMABAGH-9292952936,NON-DOMESTIC AND COMMERCIAL,2,418,271.0,114483,2090.0,273.88277511961724,0.6483253588516746,5.0,54.77655502392344
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,DECCAN CHAMBERS,NON-DOMESTIC AND COMMERCIAL,2,179,140.0,152287,1620.12,850.7653631284916,0.7821229050279329,9.05094972067039,93.99735822037874
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,ERRAMANZIL COLONY,NON-DOMESTIC AND COMMERCIAL,2,100,73.0,18938,806.2,189.38,0.73,8.062000000000001,23.490449020094267
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,JAFFER ALI BAGH,NON-DOMESTIC AND COMMERCIAL,2,134,113.0,42888,596.0,320.05970149253733,0.8432835820895522,4.447761194029851,71.95973154362416
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KAPADIA LANE,NON-DOMESTIC AND COMMERCIAL,2,46,33.0,56356,835.0,1225.1304347826087,0.717391304347826,18.152173913043477,67.49221556886228
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KRISHNA OBEROI ROAD,NON-DOMESTIC AND COMMERCIAL,2,68,60.0,39879,526.0,586.4558823529412,0.8823529411764706,7.735294117647059,75.81558935361217
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,LAKE VIEW G.H. AREAD,NON-DOMESTIC AND COMMERCIAL,2,107,59.0,74717,1273.0,698.2897196261682,0.5514018691588785,11.897196261682243,58.69363707776905
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,LANDMARK BUILDERS,NON-DOMESTIC AND COMMERCIAL,2,6,3.0,568,16.0,94.66666666666667,0.5,2.6666666666666665,35.5
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,MAQUTA NIGHTINGLE SCHOOL,NON-DOMESTIC AND COMMERCIAL,2,131,121.0,20387,309.6,155.6259541984733,0.9236641221374046,2.3633587786259542,65.84948320413436
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SARADA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,175,161.0,30480,303.16,174.17142857142858,0.92,1.7323428571428572,100.54096846549676
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SHAHEED/ ALI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,175,171.0,17295,248.74,98.82857142857142,0.9771428571428571,1.4213714285714287,69.53043338425665
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SHANKER NAGAR,NON-DOMESTIC AND COMMERCIAL,2,127,114.0,12515,160.83,98.54330708661418,0.8976377952755905,1.2663779527559056,77.81508425045078
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SREERAM NAGAR MIGH,NON-DOMESTIC AND COMMERCIAL,2,335,280.0,64159,825.08,191.51940298507463,0.835820895522388,2.4629253731343286,77.76094439327095
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SYED ALI GUDA,NON-DOMESTIC AND COMMERCIAL,2,142,131.0,19271,204.1,135.7112676056338,0.9225352112676056,1.4373239436619718,94.41940225379716
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,VISWAS NAGAR,NON-DOMESTIC AND COMMERCIAL,2,144,115.0,16657,255.32,115.67361111111111,0.7986111111111112,1.7730555555555556,65.23969920100267
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,ZEBA BAGH A CLASS,NON-DOMESTIC AND COMMERCIAL,2,433,381.0,72189,750.24,166.71824480369514,0.8799076212471132,1.7326558891454966,96.22120921305182
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,LAXMI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,200,180.0,40719,647.85,203.595,0.9,3.23925,62.85251215559157
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,MARUTHI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,39,39.0,5058,56.36,129.69230769230768,1.0,1.445128205128205,89.74449964513839
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,MINI GULSHAN COLONY,NON-DOMESTIC AND COMMERCIAL,2,124,120.0,20306,240.5,163.75806451612902,0.967741935483871,1.939516129032258,84.43243243243244
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,MINI O U COLONY,NON-DOMESTIC AND COMMERCIAL,2,177,169.0,51350,523.26,290.11299435028246,0.9548022598870056,2.956271186440678,98.13477047739174
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,O U COLONY  -  3,NON-DOMESTIC AND COMMERCIAL,2,77,74.0,16318,236.0,211.92207792207793,0.961038961038961,3.064935064935065,69.14406779661017
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,O U COLONY - 1,NON-DOMESTIC AND COMMERCIAL,2,222,220.0,79594,769.0,358.5315315315315,0.990990990990991,3.463963963963964,103.50325097529259
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,O U COLONY - 2,NON-DOMESTIC AND COMMERCIAL,2,330,321.0,96718,1036.6,293.08484848484846,0.9727272727272728,3.141212121212121,93.30310630908741
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,PRIDE INDIA & S A COLONY,NON-DOMESTIC AND COMMERCIAL,2,187,184.0,27757,497.0,148.4331550802139,0.983957219251337,2.657754010695187,55.84909456740443
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,SAMATHA COLONY,NON-DOMESTIC AND COMMERCIAL,2,159,138.0,31005,403.83,195.0,0.8679245283018868,2.539811320754717,76.77735680855805
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,ARUNA COLONY,NON-DOMESTIC AND COMMERCIAL,2,75,71.0,19137,136.98,255.16,0.9466666666666667,1.8263999999999998,139.706526500219
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,CHABRA ENCLAVE,NON-DOMESTIC AND COMMERCIAL,2,55,55.0,15506,139.1,281.92727272727274,1.0,2.529090909090909,111.47375988497484
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRAMMER COLONEY,NON-DOMESTIC AND COMMERCIAL,2,20,14.0,2676,37.0,133.8,0.7,1.85,72.32432432432432
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRC CT METERS,NON-DOMESTIC AND COMMERCIAL,2,154,148.0,619010,4812.0,4019.5454545454545,0.961038961038961,31.246753246753247,128.6388196176226
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRC HV SURYA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,158,145.0,240922,1836.0,1524.8227848101267,0.9177215189873418,11.620253164556962,131.2211328976035
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,JAMALIKUNTA,NON-DOMESTIC AND COMMERCIAL,2,88,75.0,13615,142.62,154.7159090909091,0.8522727272727273,1.6206818181818183,95.46346935913617
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,KAKATIYA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,84,78.0,29119,275.36,346.6547619047619,0.9285714285714286,3.278095238095238,105.7488378849506
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,RAMA TOWER-TILAK RD=9492927445,NON-DOMESTIC AND COMMERCIAL,2,329,256.0,73798,1201.66,224.31003039513678,0.7781155015197568,3.652462006079028,61.4133781602117
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,UNITYHOUSE-SANTHABAI9492927445,NON-DOMESTIC AND COMMERCIAL,2,834,645.0,180866,2096.02,216.86570743405275,0.7733812949640287,2.5132134292565946,86.29020715451189
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"ARYA SAMAYAJ,BALARAJU",NON-DOMESTIC AND COMMERCIAL,2,43,39.0,14249,91.0,331.3720930232558,0.9069767441860465,2.116279069767442,156.58241758241758
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"B.J.APARTMENTS, FAYAZLM",NON-DOMESTIC AND COMMERCIAL,2,126,109.0,21208,510.01,168.31746031746033,0.8650793650793651,4.047698412698413,41.5834983627772
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"BABU KHAN ESTATE, TIRUPATHAIAH",NON-DOMESTIC AND COMMERCIAL,2,330,280.0,37100,1547.97,112.42424242424242,0.8484848484848485,4.690818181818182,23.966872743011816
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"BAGGI KHANA, IQBAL LM",NON-DOMESTIC AND COMMERCIAL,2,58,44.0,9338,186.48,161.0,0.7586206896551724,3.2151724137931033,50.07507507507508
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"BAND LINE AREA, K.VENU GOPALA",NON-DOMESTIC AND COMMERCIAL,2,95,76.0,18621,485.0,196.01052631578946,0.8,5.105263157894737,38.39381443298969
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"BASHEERBAGH PALACE ROAD,IQBAL",NON-DOMESTIC AND COMMERCIAL,2,171,144.0,56565,815.0,330.7894736842105,0.8421052631578947,4.766081871345029,69.40490797546012
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,MASQUE ROAD,NON-DOMESTIC AND COMMERCIAL,2,69,58.0,6742,106.0,97.71014492753623,0.8405797101449275,1.536231884057971,63.60377358490566
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,MONA RESTAURENT,NON-DOMESTIC AND COMMERCIAL,2,108,99.0,62043,777.6,574.4722222222222,0.9166666666666666,7.2,79.7878086419753
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,MS MAQTA,NON-DOMESTIC AND COMMERCIAL,2,103,100.0,16859,184.0,163.67961165048544,0.970873786407767,1.7864077669902914,91.625
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,MS MAQTA  BAKKAMA PT,NON-DOMESTIC AND COMMERCIAL,2,15,10.0,1696,27.0,113.06666666666666,0.6666666666666666,1.8,62.81481481481482
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,MS MAQTA  COMMUNITY HALL,NON-DOMESTIC AND COMMERCIAL,2,100,97.0,9668,171.0,96.68,0.97,1.71,56.538011695906434
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,NETMETER-SOMAJIGUDA,NON-DOMESTIC AND COMMERCIAL,2,6,6.0,13852,137.0,2308.6666666666665,1.0,22.833333333333332,101.1094890510949
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,PANJAGUTTA MARKET,NON-DOMESTIC AND COMMERCIAL,2,122,89.0,50203,760.0,411.5,0.7295081967213115,6.229508196721311,66.05657894736842
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,RAJ BHAVAN ROAD RIGHT,NON-DOMESTIC AND COMMERCIAL,2,421,350.0,316462,5603.9,751.6912114014252,0.831353919239905,13.310926365795723,56.47174289334214
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,RAJ NAGAR NORTH,NON-DOMESTIC AND COMMERCIAL,2,163,150.0,24810,374.0,152.2085889570552,0.9202453987730062,2.294478527607362,66.33689839572193
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,ZEBA BAGH B&D CLASS,NON-DOMESTIC AND COMMERCIAL,2,296,280.0,42124,528.31,142.3108108108108,0.9459459459459459,1.7848310810810808,79.73348980712083
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,ZEBA BAGH COMPOUND,NON-DOMESTIC AND COMMERCIAL,2,324,291.0,27202,374.44,83.95679012345678,0.8981481481481481,1.155679012345679,72.64715308193568
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,A U COLLEGE AREA,NON-DOMESTIC AND COMMERCIAL,2,275,234.0,40490,446.08,147.23636363636365,0.850909090909091,1.622109090909091,90.76847202295552
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,AFZAL SAGAR EAST,NON-DOMESTIC AND COMMERCIAL,2,96,87.0,15476,137.76,161.20833333333334,0.90625,1.4349999999999998,112.34030197444832
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,ASIF NAGAR MAIN ROAD,NON-DOMESTIC AND COMMERCIAL,2,192,142.0,28402,356.86,147.92708333333334,0.7395833333333334,1.8586458333333333,79.58863419828504
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,BAZAR GHAT MAIN RD,NON-DOMESTIC AND COMMERCIAL,2,53,44.0,6741,78.24,127.18867924528301,0.8301886792452831,1.4762264150943396,86.1579754601227
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,BHARATH GROUND AREA,NON-DOMESTIC AND COMMERCIAL,2,168,161.0,43396,254.8,258.3095238095238,0.9583333333333334,1.5166666666666668,170.31397174254317
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,SAMATHA COLONY-2,NON-DOMESTIC AND COMMERCIAL,2,79,79.0,21539,155.36,272.6455696202532,1.0,1.9665822784810127,138.63928939237897
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,SATYA COLONY,NON-DOMESTIC AND COMMERCIAL,2,83,81.0,11297,212.0,136.10843373493975,0.9759036144578314,2.5542168674698793,53.2877358490566
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,SHAIKPET EAST,NON-DOMESTIC AND COMMERCIAL,2,86,74.0,8339,125.0,96.96511627906976,0.8604651162790697,1.4534883720930232,66.712
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,SHAIKPET WEST,NON-DOMESTIC AND COMMERCIAL,2,118,108.0,11186,153.67,94.79661016949153,0.9152542372881356,1.3022881355932203,72.79234723758704
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,STREET LIGHT,NON-DOMESTIC AND COMMERCIAL,2,18,16.0,7591,115.0,421.72222222222223,0.8888888888888888,6.388888888888889,66.00869565217391
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,VINAYAK NAGAR,NON-DOMESTIC AND COMMERCIAL,2,75,66.0,23431,118.76,312.41333333333336,0.88,1.5834666666666668,197.2970697204446
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,VINOBHA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,55,54.0,10957,128.0,199.21818181818182,0.9818181818181818,2.327272727272727,85.6015625
