circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,units_per_service,service_utilization_ratio,avg_load_per_service,load_efficiency,efficiency_category,anomaly_score,anomaly,risk_category
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,JANAPRIYA APARTMENTS,NON-DOMESTIC AND COMMERCIAL,2,81,74.0,6938,127.85,85.65432098765432,0.9135802469135802,1.578395061728395,54.26671881110677,MEDIUM EFFICIENCY,0.2583275014453003,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,JANAPRIYA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,21,19.0,4569,34.9,217.57142857142856,0.9047619047619048,1.6619047619047618,130.9169054441261,HIGH EFFICIENCY,0.23581550315189703,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,NEHRU NAGAR LINGAMPALLY,NON-DOMESTIC AND COMMERCIAL,2,64,50.0,10301,105.0,160.953125,0.78125,1.640625,98.1047619047619,MEDIUM EFFICIENCY,0.24719373379208076,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,NETHAGI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,41,38.0,14311,128.0,349.0487804878049,0.926829268292683,3.1219512195121952,111.8046875,HIGH EFFICIENCY,0.23372050418543877,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,NON CT NALLAGANDLA,NON-DOMESTIC AND COMMERCIAL,2,109,79.0,112292,1219.0,1030.201834862385,0.7247706422018348,11.18348623853211,92.11812961443806,MEDIUM EFFICIENCY,0.06717280629531441,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,NTR NAGAR,NON-DOMESTIC AND COMMERCIAL,2,193,180.0,132059,853.0,684.2435233160621,0.932642487046632,4.419689119170984,154.81711606096133,HIGH EFFICIENCY,0.06406505406991825,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,SAI RAM COLONY,NON-DOMESTIC AND COMMERCIAL,2,239,212.0,142984,1652.51,598.2594142259414,0.8870292887029289,6.914267782426778,86.52534629139915,MEDIUM EFFICIENCY,0.07478093427981247,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,STREETLIGHTS,NON-DOMESTIC AND COMMERCIAL,2,8,8.0,6291,37.0,786.375,1.0,4.625,170.02702702702703,HIGH EFFICIENCY,0.15265019071631802,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,TAJ NAGAR,NON-DOMESTIC AND COMMERCIAL,2,125,122.0,33724,369.0,269.792,0.976,2.952,91.39295392953927,MEDIUM EFFICIENCY,0.21008235895436234,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDA NAGAR HV NON-CT,NON-DOMESTIC AND COMMERCIAL,2,109,106.0,133670,1213.62,1226.3302752293578,0.9724770642201837,11.134128440366972,110.1415599611081,HIGH EFFICIENCY,0.05801173939131132,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDA NAGAR HV,NON-DOMESTIC AND COMMERCIAL,2,36,23.0,40973,567.0,1138.138888888889,0.6388888888888888,15.75,72.26278659611992,MEDIUM EFFICIENCY,0.08792764810139342,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,PEDDA VEEDU,NON-DOMESTIC AND COMMERCIAL,2,14,12.0,1623,31.0,115.92857142857144,0.8571428571428571,2.2142857142857144,52.354838709677416,MEDIUM EFFICIENCY,0.2624676566967372,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,POLLARAM,NON-DOMESTIC AND COMMERCIAL,2,5,5.0,611,6.0,122.2,1.0,1.2,101.83333333333331,HIGH EFFICIENCY,0.24419343632646967,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,POTHUGAL,NON-DOMESTIC AND COMMERCIAL,2,49,46.0,7460,139.32,152.24489795918367,0.9387755102040816,2.843265306122449,53.54579385587138,MEDIUM EFFICIENCY,0.25947917052181535,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,REGADI DOSAWADA,NON-DOMESTIC AND COMMERCIAL,2,18,17.0,3911,47.66,217.27777777777777,0.9444444444444444,2.647777777777778,82.06042803189258,MEDIUM EFFICIENCY,0.2543582491614466,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,REPORTERS COLONY,NON-DOMESTIC AND COMMERCIAL,2,137,137.0,14653,244.56,106.95620437956204,1.0,1.785109489051095,59.91576709192018,MEDIUM EFFICIENCY,0.22916817061495992,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,RUDRARAM,NON-DOMESTIC AND COMMERCIAL,2,12,9.0,784,22.6,65.33333333333333,0.75,1.8833333333333333,34.690265486725664,LOW EFFICIENCY,0.2533084428996849,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,MOINABAD,NON-DOMESTIC AND COMMERCIAL,2,796,700.0,138427,1904.2,173.9032663316583,0.8793969849246231,2.392211055276382,72.69562020796134,MEDIUM EFFICIENCY,-0.03164562598176579,-1,MEDIUM RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,MURTHUZA GUDA,NON-DOMESTIC AND COMMERCIAL,2,10,9.0,10336,310.0,1033.6,0.9,31.0,33.34193548387097,LOW EFFICIENCY,0.07931890407620179,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,MURTUZA GUDA,NON-DOMESTIC AND COMMERCIAL,2,190,183.0,35056,711.14,184.5052631578948,0.963157894736842,3.7428421052631577,49.295497370419326,LOW EFFICIENCY,0.17800737441545522,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,NAGI REDDY GUDA,NON-DOMESTIC AND COMMERCIAL,2,118,110.0,93470,976.26,792.1186440677966,0.9322033898305084,8.273389830508474,95.74293733226804,MEDIUM EFFICIENCY,0.10920222036295063,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,NAKKALPELLY,NON-DOMESTIC AND COMMERCIAL,2,39,36.0,3537,97.24,90.6923076923077,0.9230769230769232,2.493333333333333,36.373920197449614,LOW EFFICIENCY,0.26209494344683915,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,NAZEEB NAGAR,NON-DOMESTIC AND COMMERCIAL,2,30,27.0,8379,265.99,279.3,0.9,8.866333333333333,31.501184255047185,LOW EFFICIENCY,0.205182677332585,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,JANAPRIYA-2,NON-DOMESTIC AND COMMERCIAL,2,60,53.0,8075,77.0,134.58333333333334,0.8833333333333333,1.2833333333333334,104.87012987012989,HIGH EFFICIENCY,0.2474487037689055,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,KRISHNA COLONY,NON-DOMESTIC AND COMMERCIAL,2,48,46.0,6658,89.42,138.70833333333334,0.9583333333333334,1.8629166666666668,74.45761574591813,MEDIUM EFFICIENCY,0.261391009692445,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,KUMARBASTHI OLD HAFEEZPET,NON-DOMESTIC AND COMMERCIAL,2,54,54.0,8600,108.84,159.25925925925927,1.0,2.015555555555556,79.01506798970966,MEDIUM EFFICIENCY,0.2520142093359882,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,MADHAVA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,331,275.0,91101,808.83,275.2296072507553,0.8308157099697885,2.443595166163142,112.63306257186304,HIGH EFFICIENCY,0.10405536890544054,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,MATRUSRI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,180,146.0,39361,726.23,218.67222222222225,0.8111111111111111,4.034611111111111,54.19908293515828,MEDIUM EFFICIENCY,0.17253408343407017,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,MATRUSRI SBI BANK AREA,NON-DOMESTIC AND COMMERCIAL,2,151,131.0,45374,648.14,300.49006622516555,0.8675496688741722,4.292317880794702,70.00648008146388,MEDIUM EFFICIENCY,0.18479997554039462,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,MATRUSRI SOCIETY OFFICE AREA,NON-DOMESTIC AND COMMERCIAL,2,303,267.0,100496,1429.24,331.66996699669966,0.8811881188118812,4.716963696369637,70.31429291091769,MEDIUM EFFICIENCY,0.10568395682228615,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,MIYAPUR HV,NON-DOMESTIC AND COMMERCIAL,2,663,409.0,1014233,11433.91,1529.763197586727,0.6168929110105581,17.245716440422324,88.70395166657775,MEDIUM EFFICIENCY,-0.1686709350945257,-1,HIGH RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDA NAGAR(SOUTH),NON-DOMESTIC AND COMMERCIAL,2,308,282.0,63341,684.4,205.6525974025974,0.9155844155844156,2.222077922077922,92.54967855055524,MEDIUM EFFICIENCY,0.1498405409282832,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDANAGAR MAIN ROAD,NON-DOMESTIC AND COMMERCIAL,2,184,175.0,49436,445.45,268.67391304347825,0.9510869565217392,2.4209239130434783,110.97990795824448,HIGH EFFICIENCY,0.17385678218410183,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDANAGAR_MAIN ROAD,NON-DOMESTIC AND COMMERCIAL,2,680,647.0,132493,1461.38,194.8426470588236,0.951470588235294,2.149088235294118,90.66293503400894,MEDIUM EFFICIENCY,-0.013462062116940787,-1,MEDIUM RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CT METERS,NON-DOMESTIC AND COMMERCIAL,2,241,230.0,678442,7116.69,2815.112033195021,0.9543568464730292,29.529834024896264,95.33111601039248,MEDIUM EFFICIENCY,-0.15168040747734168,-1,HIGH RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,ENGINEERING ENCLAVE,NON-DOMESTIC AND COMMERCIAL,2,263,243.0,65839,779.2,250.3384030418251,0.9239543726235742,2.962737642585552,84.495636550308,MEDIUM EFFICIENCY,0.1663769270786601,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,GANGARAM,NON-DOMESTIC AND COMMERCIAL,2,376,330.0,101452,926.69,269.8191489361702,0.8776595744680851,2.464601063829788,109.47781890384054,HIGH EFFICIENCY,0.09608015908359191,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,HUDA COLONY,NON-DOMESTIC AND COMMERCIAL,2,258,220.0,45021,617.5,174.5,0.8527131782945736,2.393410852713178,72.9085020242915,MEDIUM EFFICIENCY,0.18405841471589535,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SAI REDDY GUDA,NON-DOMESTIC AND COMMERCIAL,2,8,4.0,129,11.0,16.125,0.5,1.375,11.727272727272728,LOW EFFICIENCY,0.1998985153420001,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SANKYPALLY GUDA,NON-DOMESTIC AND COMMERCIAL,2,22,21.0,9664,73.0,439.27272727272725,0.9545454545454546,3.3181818181818183,132.3835616438356,HIGH EFFICIENCY,0.21136401145906447,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SARDAR NAGAR,NON-DOMESTIC AND COMMERCIAL,2,155,118.0,8431,209.04,54.39354838709677,0.7612903225806451,1.3486451612903223,40.33199387677,LOW EFFICIENCY,0.21226722727349007,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SEETHARAM POOR,NON-DOMESTIC AND COMMERCIAL,2,10,10.0,3864,26.0,386.4,1.0,2.6,148.6153846153846,HIGH EFFICIENCY,0.2112177110180406,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SHABAD,NON-DOMESTIC AND COMMERCIAL,2,401,346.0,49430,766.3,123.26683291770574,0.8628428927680798,1.9109725685785528,64.50476314759233,MEDIUM EFFICIENCY,0.13580376575905423,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,OLD MOINABAD,NON-DOMESTIC AND COMMERCIAL,2,33,33.0,5619,51.77,170.27272727272728,1.0,1.5687878787878788,108.5377631833108,HIGH EFFICIENCY,0.24801894144495734,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,SAJJAN PALLY,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,429,59.0,143.0,1.0,19.666666666666668,7.271186440677966,LOW EFFICIENCY,0.15760679034178865,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,SAJJANPELLY,NON-DOMESTIC AND COMMERCIAL,2,45,41.0,5855,159.24,130.11111111111111,0.9111111111111112,3.538666666666667,36.768399899522734,LOW EFFICIENCY,0.2485421848785126,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,SREE RAM NAGAR,NON-DOMESTIC AND COMMERCIAL,2,179,164.0,48017,718.33,268.2513966480447,0.9162011173184358,4.013016759776536,66.84532178803613,MEDIUM EFFICIENCY,0.17990202848118114,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,SREERAM NAGAR,NON-DOMESTIC AND COMMERCIAL,2,6,5.0,5194,182.0,865.6666666666666,0.8333333333333334,30.33333333333333,28.53846153846154,LOW EFFICIENCY,0.08644201891525627,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,SURANGAL,NON-DOMESTIC AND COMMERCIAL,2,371,336.0,71412,1798.74,192.4851752021564,0.9056603773584906,4.848355795148248,39.701124120217486,LOW EFFICIENCY,0.07696838080236257,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,OLD HAFEEZPET SAI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,80,78.0,26201,186.48,327.5125,0.975,2.331,140.50300300300302,HIGH EFFICIENCY,0.19365728171989066,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,PRAJAY CITY,NON-DOMESTIC AND COMMERCIAL,2,25,20.0,1926,57.0,77.04,0.8,2.28,33.78947368421053,LOW EFFICIENCY,0.2591199424071658,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,RAILWAY STATION HAFEEZPET,NON-DOMESTIC AND COMMERCIAL,2,154,133.0,29731,301.18,193.0584415584416,0.8636363636363636,1.9557142857142853,98.71505412045953,MEDIUM EFFICIENCY,0.21206505527072556,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,SAI RAM COLONY,NON-DOMESTIC AND COMMERCIAL,2,46,43.0,17446,153.65,379.2608695652174,0.9347826086956522,3.340217391304348,113.54376830458834,HIGH EFFICIENCY,0.2265735896403091,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,SCB NAGAR,NON-DOMESTIC AND COMMERCIAL,2,167,144.0,70278,446.48,420.8263473053892,0.8622754491017964,2.6735329341317366,157.40458699157855,HIGH EFFICIENCY,0.13132359343439537,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,SMR,NON-DOMESTIC AND COMMERCIAL,2,16,12.0,6275,112.0,392.1875,0.75,7.0,56.02678571428572,MEDIUM EFFICIENCY,0.20499716033321935,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,SMR-A,NON-DOMESTIC AND COMMERCIAL,2,5,5.0,1870,19.0,374.0,1.0,3.8,98.42105263157896,MEDIUM EFFICIENCY,0.22941604998351772,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,SRILA BUILDERS,NON-DOMESTIC AND COMMERCIAL,2,33,32.0,9921,177.0,300.6363636363636,0.9696969696969696,5.363636363636363,56.05084745762712,MEDIUM EFFICIENCY,0.229627799179695,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,STREETLIGHT,NON-DOMESTIC AND COMMERCIAL,2,11,10.0,5251,38.0,477.3636363636364,0.9090909090909092,3.4545454545454546,138.18421052631578,HIGH EFFICIENCY,0.20219436176852096,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,VISWAMBHARA,NON-DOMESTIC AND COMMERCIAL,2,95,86.0,16930,288.0,178.21052631578948,0.9052631578947368,3.031578947368421,58.78472222222222,MEDIUM EFFICIENCY,0.24535022942896456,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,HUDA TRADE CENTRE,NON-DOMESTIC AND COMMERCIAL,2,266,215.0,41341,737.0,155.41729323308272,0.8082706766917294,2.7706766917293235,56.09362279511533,MEDIUM EFFICIENCY,0.17452591335693385,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,LINGAMPALLY HV,NON-DOMESTIC AND COMMERCIAL,2,7,7.0,7110,77.0,1015.7142857142856,1.0,11.0,92.33766233766234,MEDIUM EFFICIENCY,0.15817959101059814,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,LINGAMPALLY VILLAGE,NON-DOMESTIC AND COMMERCIAL,2,8,8.0,1005,19.0,125.625,1.0,2.375,52.89473684210526,MEDIUM EFFICIENCY,0.2566825732930312,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,OLD LINGAMPALLY,NON-DOMESTIC AND COMMERCIAL,2,134,117.0,24837,320.88,185.3507462686567,0.8731343283582089,2.3946268656716416,77.40276738967839,MEDIUM EFFICIENCY,0.2287417934100135,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,PAPI REDDY NAGAR,NON-DOMESTIC AND COMMERCIAL,2,159,139.0,25011,342.2,157.30188679245282,0.8742138364779874,2.152201257861635,73.08883693746347,MEDIUM EFFICIENCY,0.22455440763968215,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,PAPIREDDY NAGAR,NON-DOMESTIC AND COMMERCIAL,2,48,41.0,12348,93.24,257.25,0.8541666666666666,1.9425,132.43243243243245,HIGH EFFICIENCY,0.2243073317589343,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,PAPIREDDY NAGAR4,NON-DOMESTIC AND COMMERCIAL,2,124,118.0,21313,213.84,171.8790322580645,0.9516129032258064,1.724516129032258,99.66797605686494,MEDIUM EFFICIENCY,0.22540588943383383,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,PWS TARANAGAR,NON-DOMESTIC AND COMMERCIAL,2,16,16.0,2686,200.23,167.875,1.0,12.514375,13.414573240773112,LOW EFFICIENCY,0.17530638449660874,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TALLAPALLY,NON-DOMESTIC AND COMMERCIAL,2,37,31.0,12382,129.49,334.64864864864865,0.8378378378378378,3.49972972972973,95.62128349679512,MEDIUM EFFICIENCY,0.24089248043832673,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TIMMA REDDY GUDA,NON-DOMESTIC AND COMMERCIAL,2,4,4.0,979,10.0,244.75,1.0,2.5,97.9,MEDIUM EFFICIENCY,0.244415416055224,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TIRMALA POOR,NON-DOMESTIC AND COMMERCIAL,2,8,6.0,81,10.48,10.125,0.75,1.31,7.729007633587786,LOW EFFICIENCY,0.23703328700960374,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,VENKAMMA GUDA,NON-DOMESTIC AND COMMERCIAL,2,12,12.0,422,15.6,35.166666666666664,1.0,1.3,27.05128205128205,LOW EFFICIENCY,0.25560986638199545,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,YENKAMMA GUDAA,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,31,5.0,31.0,1.0,5.0,6.2,LOW EFFICIENCY,0.22402515970652298,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,ALKAPUR,NON-DOMESTIC AND COMMERCIAL,2,354,319.0,166442,2016.75,470.17514124293785,0.9011299435028248,5.697033898305085,82.52981281765216,MEDIUM EFFICIENCY,0.05108215169602426,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,THOLKATTA,NON-DOMESTIC AND COMMERCIAL,2,274,263.0,68420,1312.64,249.7080291970803,0.95985401459854,4.79065693430657,52.123963920039,MEDIUM EFFICIENCY,0.12474870718628284,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,VENKATA PUR,NON-DOMESTIC AND COMMERCIAL,2,2,1.0,0,59.0,0.0,0.5,29.5,0.0,LOW EFFICIENCY,0.07880795333999413,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,VENKATAPUR,NON-DOMESTIC AND COMMERCIAL,2,69,55.0,13892,222.6,201.3333333333333,0.7971014492753623,3.226086956521739,62.40790655884996,MEDIUM EFFICIENCY,0.23853672185758412,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,YENKA PALLY,NON-DOMESTIC AND COMMERCIAL,2,33,26.0,31256,1056.9,947.1515151515152,0.7878787878787878,32.02727272727273,29.573280348188096,LOW EFFICIENCY,0.04156032259256692,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,YENKAPALLY,NON-DOMESTIC AND COMMERCIAL,2,311,288.0,62983,1305.06,202.5176848874598,0.9260450160771704,4.196334405144694,48.26061637012858,LOW EFFICIENCY,0.1301618512639472,1,LOW RISK
CYBERCITY,IBRAHIMBAGH,MOKILA,MOKILA,DONTHAN PALLLY,NON-DOMESTIC AND COMMERCIAL,2,182,167.0,65648,732.4,360.7032967032967,0.9175824175824177,4.024175824175824,89.63407973784817,MEDIUM EFFICIENCY,0.16545691844199006,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,VISWAMBHARA HV,NON-DOMESTIC AND COMMERCIAL,2,12,12.0,29658,210.0,2471.5,1.0,17.5,141.22857142857143,HIGH EFFICIENCY,0.06657784730299121,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,BHAGATH SINGH NAGAR,NON-DOMESTIC AND COMMERCIAL,2,73,64.0,19651,212.0,269.1917808219178,0.8767123287671232,2.904109589041096,92.69339622641508,MEDIUM EFFICIENCY,0.2435545888866345,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,"DR.CLNY-II,S.S.CLNY,NRSA CLNY",NON-DOMESTIC AND COMMERCIAL,2,391,318.0,108373,1439.96,277.1687979539642,0.8132992327365729,3.682762148337596,75.26111836439901,MEDIUM EFFICIENCY,0.08298448428405258,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOKUL PLOTS,NON-DOMESTIC AND COMMERCIAL,2,378,325.0,173630,1908.99,459.3386243386244,0.8597883597883598,5.050238095238095,90.95385517996428,MEDIUM EFFICIENCY,0.04107940879259264,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOPAL NAGAR-2,NON-DOMESTIC AND COMMERCIAL,2,98,95.0,50945,564.0,519.8469387755102,0.9693877551020408,5.755102040816326,90.32801418439716,MEDIUM EFFICIENCY,0.16451073974538533,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOPALA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,336,327.0,105356,1249.0,313.5595238095238,0.9732142857142856,3.7172619047619047,84.35228182546037,MEDIUM EFFICIENCY,0.08958139748810412,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,JNTU REGISTER,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,812,5.0,812.0,1.0,5.0,162.4,HIGH EFFICIENCY,0.151014890494707,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,MEADOW LANDS,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,551,5.0,551.0,1.0,5.0,110.2,HIGH EFFICIENCY,0.20009337737531036,1,LOW RISK
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,P.W.S CAT 6B,NON-DOMESTIC AND COMMERCIAL,2,2,2.0,166,3.0,83.0,1.0,1.5,55.333333333333336,MEDIUM EFFICIENCY,0.255154064782306,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,RAJEEV SWAGRUHA,NON-DOMESTIC AND COMMERCIAL,2,6,6.0,1389,21.0,231.5,1.0,3.5,66.14285714285714,MEDIUM EFFICIENCY,0.24514726002866855,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,RAJIV GRUHA KALPA,NON-DOMESTIC AND COMMERCIAL,2,33,30.0,3634,50.0,110.12121212121212,0.9090909090909092,1.5151515151515151,72.68,MEDIUM EFFICIENCY,0.2663248302529044,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,RGK BLOCKS,NON-DOMESTIC AND COMMERCIAL,2,14,14.0,1419,18.0,101.35714285714286,1.0,1.2857142857142858,78.83333333333333,MEDIUM EFFICIENCY,0.2545689914348427,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SHANTI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,176,151.0,36035,314.16,204.7443181818182,0.8579545454545454,1.785,114.70269926152278,HIGH EFFICIENCY,0.18197288355659458,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SHIVAJI NAGAR_POCHAMMA TEMPLE,NON-DOMESTIC AND COMMERCIAL,2,169,149.0,30630,447.36,181.24260355029585,0.8816568047337278,2.647100591715976,68.46834763948497,MEDIUM EFFICIENCY,0.2177177297642418,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,STREETLIGHTS,NON-DOMESTIC AND COMMERCIAL,2,4,4.0,666,21.0,166.5,1.0,5.25,31.714285714285715,LOW EFFICIENCY,0.23533290751390423,1,LOW RISK
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SUDARSHAN NAGAR HV NON CT,NON-DOMESTIC AND COMMERCIAL,2,97,67.0,126825,1248.46,1307.4742268041236,0.6907216494845361,12.870721649484535,101.58515290838312,HIGH EFFICIENCY,0.04375857216484269,1,LOW RISK
